original_web_scraper_order,original_web_scraper_start_url,original_item_link_text,original_item_link_href,source_product_code,base_product_name,base_product_description_original,base_product_main_image_url_original,calculated_base_product_price,option_name,option_price,option_specific_image_url,synthesized_option_description,original_ingredients_json,analyzed_ingredients_with_allergen_guess_json
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,50th Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '50th Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,40th Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_40.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '40th Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,30th Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_30.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '30th Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,21st Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_21.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '21st Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,60th Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_60.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '60th Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Another Year Older Birthday Platter Gift SetSix Sizes Starting At$93.99,https://www.ediblearrangements.com/fruit-gifts/another-year-older-birthday-platter-gift-set-9711?ArrangementGroupID=667,9711,Another Year Older Birthday Platter Gift Set,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_50.webp,93.99,70th Birthday,93.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9711_7374_Another_Year_Older_Birthday_Platter_Gift_Set_70.webp,"Grandma's turning 21 again? No questions asked! Celebrate any milestone with this custom birthday platter and number balloon gift set. With an assortment of confetti dipped berries, apples, mini pineapple cakes and more, there's enough for the whole party (or just the birthday boy or girl). Number balloons are 34"" tall and helium filled. This is the '70th Birthday' option.","[{""item_ingredients"":""White Chocolate Dipped Strawberries with Confetti""},{""item_ingredients"":""Chocolate Strawberries Topped with Sentiment""},{""item_ingredients"":""Semisweet Chocolate Dipped Apple Wedges with White Swizzle""},{""item_ingredients"":""Pineapple dipped in white chocolate, rolled in confetti, topped with candle""},{""item_ingredients"":""Strawberries""}]","[{""name"": ""White Chocolate Dipped Strawberries with Confetti"", ""is_allergen_guess"": false}, {""name"": ""Chocolate Strawberries Topped with Sentiment"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Apple Wedges with White Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Pineapple dipped in white chocolate, rolled in confetti, topped with candle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Wish on a Birthday Star & Cupcake Gift SetThree Sizes Starting At$106.98,https://www.ediblearrangements.com/fruit-gifts/wish-on-a-birthday-star-cupcake-gift-set-9743?ArrangementGroupID=667,9743,Wish on a Birthday Star & Cupcake Gift Set,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_6ct_summer.webp,106.98,6 Cupcakes,128.98,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_6ct_summer.webp,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae. This is the '6 Cupcakes' option.","[{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries with Pink Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle""},{""item_ingredients"":""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle""},{""item_ingredients"":""Signature Strawberry Cupcake""},{""item_ingredients"":""Celebration Cupcake""},{""item_ingredients"":""Double Chocolate Cupcake""},{""item_ingredients"":""Banana Pudding Cupcake""},{""item_ingredients"":""Tuxedo Cupcake""},{""item_ingredients"":""Vanilla Caramel Waffle Cone Cupcake""}]","[{""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries with Pink Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Signature Strawberry Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Celebration Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Double Chocolate Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Banana Pudding Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Tuxedo Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Vanilla Caramel Waffle Cone Cupcake"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Wish on a Birthday Star & Cupcake Gift SetThree Sizes Starting At$106.98,https://www.ediblearrangements.com/fruit-gifts/wish-on-a-birthday-star-cupcake-gift-set-9743?ArrangementGroupID=667,9743,Wish on a Birthday Star & Cupcake Gift Set,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_6ct_summer.webp,106.98,3ct Signature Cupcakes,106.98,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_3ct_everyday.webp,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae. This is the '3ct Signature Cupcakes' option.","[{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries with Pink Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle""},{""item_ingredients"":""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle""},{""item_ingredients"":""Signature Strawberry Cupcake""},{""item_ingredients"":""Celebration Cupcake""},{""item_ingredients"":""Double Chocolate Cupcake""},{""item_ingredients"":""Banana Pudding Cupcake""},{""item_ingredients"":""Tuxedo Cupcake""},{""item_ingredients"":""Vanilla Caramel Waffle Cone Cupcake""}]","[{""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries with Pink Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Signature Strawberry Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Celebration Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Double Chocolate Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Banana Pudding Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Tuxedo Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Vanilla Caramel Waffle Cone Cupcake"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Wish on a Birthday Star & Cupcake Gift SetThree Sizes Starting At$106.98,https://www.ediblearrangements.com/fruit-gifts/wish-on-a-birthday-star-cupcake-gift-set-9743?ArrangementGroupID=667,9743,Wish on a Birthday Star & Cupcake Gift Set,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_6ct_summer.webp,106.98,3ct Seasonal Cupcakes,106.98,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9743_7412_Wish_on_a_Birthday_Star_and_Cupcake_Gift_Set_3ct_summer.webp,"A gift fit for the star of the day. Make someone's birthday special with a fruit arrangement (hello, chocolate-dipped strawberries) and three or six of our most festive cupcakes. May their wishes come true.

Signature Flavors: Vanilla Celebration, Signature Chocolate Strawberry (with strawberry filling), and Classic Double Chocolate (with chocolate filling).

Seasonal Flavors: White Chocolate Banana Graham (with pudding filling), tuxedo Chocolate Cookie, and Old Fashioned Sundae. This is the '3ct Seasonal Cupcakes' option.","[{""item_ingredients"":""Pineapple Stars""},{""item_ingredients"":""Honeydew Wedges""},{""item_ingredients"":""Cantaloupe Wedges""},{""item_ingredients"":""Semisweet Chocolate Dipped Strawberries with Pink Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle""},{""item_ingredients"":""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle""},{""item_ingredients"":""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle""},{""item_ingredients"":""Signature Strawberry Cupcake""},{""item_ingredients"":""Celebration Cupcake""},{""item_ingredients"":""Double Chocolate Cupcake""},{""item_ingredients"":""Banana Pudding Cupcake""},{""item_ingredients"":""Tuxedo Cupcake""},{""item_ingredients"":""Vanilla Caramel Waffle Cone Cupcake""}]","[{""name"": ""Pineapple Stars"", ""is_allergen_guess"": false}, {""name"": ""Honeydew Wedges"", ""is_allergen_guess"": false}, {""name"": ""Cantaloupe Wedges"", ""is_allergen_guess"": false}, {""name"": ""Semisweet Chocolate Dipped Strawberries with Pink Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Orange Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped In Semisweet Chocolate With Blue Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Strawberries Dipped in Semisweet Chocolate with Yellow Swizzle"", ""is_allergen_guess"": false}, {""name"": ""Signature Strawberry Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Celebration Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Double Chocolate Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Banana Pudding Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Tuxedo Cupcake"", ""is_allergen_guess"": false}, {""name"": ""Vanilla Caramel Waffle Cone Cupcake"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,Summer Solstice Fruit BoxOne Size$54.99,https://www.ediblearrangements.com/fruit-gifts/summer-solstice-fruit-box-9732?ArrangementGroupID=667,9732,Summer Solstice Fruit Box,"Immerse yourself in the flavors of a summertime paradise with our Summer Solstice Fruit Box. This limited-time, seasonal offering includes a selection of the freshest, handpicked fruits: vibrant oranges, luscious kiwis, juicy mangos, and a sweet pineapple. Perfect for a refreshing snack, a tropical smoothie, or a thoughtful gift, this fruit box brings the essence of an island escape right to your doorstep.

- Perfect for snacking, smoothies, or as a delightful gift
- Limited availability – grab yours before it's gone!
- Hand-delivered straight to your door for convenience

The Summer Solstice Fruit Box includes: 4 oranges, 4 kiwis, 3 mangos and 1 pineapple for a total of 19 servings of fruits.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9732_Summer_Solstice_Fruit_Box_s.webp,54.99,One Size,54.99,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9732_Summer_Solstice_Fruit_Box_s.webp,"Immerse yourself in the flavors of a summertime paradise with our Summer Solstice Fruit Box. This limited-time, seasonal offering includes a selection of the freshest, handpicked fruits: vibrant oranges, luscious kiwis, juicy mangos, and a sweet pineapple. Perfect for a refreshing snack, a tropical smoothie, or a thoughtful gift, this fruit box brings the essence of an island escape right to your doorstep.

- Perfect for snacking, smoothies, or as a delightful gift
- Limited availability – grab yours before it's gone!
- Hand-delivered straight to your door for convenience

The Summer Solstice Fruit Box includes: 4 oranges, 4 kiwis, 3 mangos and 1 pineapple for a total of 19 servings of fruits. This is the 'One Size' option.","[{""item_ingredients"":""Whole Fresh Orange""},{""item_ingredients"":""Pineapple""},{""item_ingredients"":""Kiwi""},{""item_ingredients"":""Mango""}]","[{""name"": ""Whole Fresh Orange"", ""is_allergen_guess"": false}, {""name"": ""Pineapple"", ""is_allergen_guess"": false}, {""name"": ""Kiwi"", ""is_allergen_guess"": false}, {""name"": ""Mango"", ""is_allergen_guess"": false}]"
,https://www.ediblearrangements.com/new-for-the-season,"Mini Berry Arrangement, Truffles, & Balloon Gift SetSix Sizes Starting At$44.97",https://www.ediblearrangements.com/fruit-gifts/mini-berry-arrangement-truffles-balloon-gift-set-9693?ArrangementGroupID=667,9693,"Mini Berry Arrangement, Truffles, & Balloon Gift Set","The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_HBD.webp,44.97,Birthday,44.97,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_HBD.webp,"The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside. This is the 'Birthday' option.",[],[]
,https://www.ediblearrangements.com/new-for-the-season,"Mini Berry Arrangement, Truffles, & Balloon Gift SetSix Sizes Starting At$44.97",https://www.ediblearrangements.com/fruit-gifts/mini-berry-arrangement-truffles-balloon-gift-set-9693?ArrangementGroupID=667,9693,"Mini Berry Arrangement, Truffles, & Balloon Gift Set","The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_HBD.webp,44.97,Thank You,44.97,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_thanks.webp,"The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside. This is the 'Thank You' option.",[],[]
,https://www.ediblearrangements.com/new-for-the-season,"Mini Berry Arrangement, Truffles, & Balloon Gift SetSix Sizes Starting At$44.97",https://www.ediblearrangements.com/fruit-gifts/mini-berry-arrangement-truffles-balloon-gift-set-9693?ArrangementGroupID=667,9693,"Mini Berry Arrangement, Truffles, & Balloon Gift Set","The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside.",https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_HBD.webp,44.97,I Love You,44.97,https://rescloud.ediblearrangements.com/image/private/t_EA_PDP/Creative-Marketing/Products/SKU/9693_7358_Mini_Berry_Arrangement_Truffles_and_Balloon_Gift_Set_ILY.webp,"The great thing about chocolate is that it celebrates, comforts, and everything in between. Whatever the reason, this gift set is the perfect amount of sweet with a mini strawberry arrangement, luxe truffles, and a sweet, supportive foil balloon alongside. This is the 'I Love You' option.",[],[]
